mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,INFJ INSTRUMENTALS,6TceRpoPmxUk3TF0FoHXsE,44,0.500477273,0.175459859,0.521413636,0.235456993,-12.03031818,4.568691512,0.522727273,0.505257768,0.056629545,0.056159083,0.411775286,0.330600435,0.165365909,0.122225432,0.499138636,0.287059952,123.1957727,32.69959262,0.709706818,0.270002499,4,1,0,2,2,3,1,1,3,1,0,2,3,0,1,4,1,3,2,3,3,2,2,0
INFJ,NF,infj 4w5,1qL84ZvtKhg7tE1NyLX1SC,12,0.629833333,0.111719481,0.570916667,0.201419715,-7.82725,2.587296382,0.75,0.452267017,0.035416667,0.009966748,0.44175,0.268680995,0.22,0.121166302,0.5595,0.24623289,123.7283333,28.60146101,0.268888808,0.286322544,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,2,1,1,0,0
INFJ,NF,INFJ,6oCWd9coc1NJW6tQFo5fBz,19,0.546421053,0.117103618,0.542263158,0.13082764,-8.052789474,3.283681328,0.473684211,0.512989176,0.0566,0.055054014,0.323736842,0.318456798,0.174094737,0.142784303,0.368578947,0.158480393,103.2375263,25.52449257,0.085251582,0.232608307,1,1,2,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,2,2,2,0
INFJ,NF,INFJ,34esZ6omIQwcHSohR3ERMr,46,0.505391304,0.100795828,0.285478261,0.173294129,-12.09358696,4.284144595,0.913043478,0.284884925,0.047067391,0.031018024,0.764433696,0.255411544,0.146893478,0.102426011,0.273567391,0.140639743,110.4435217,27.3193995,0.049206234,0.155633772,1,12,1,2,0,7,0,3,1,3,0,2,0,1,0,2,0,3,0,3,3,0,1,1
INFJ,NF,Infj vibes,3IUNtVeKx4UwfE7SyMKUgO,25,0.5504,0.133671862,0.38804,0.177999176,-11.00188,4.554203803,0.76,0.435889894,0.067664,0.075448033,0.6552588,0.263496337,0.168168,0.138311794,0.3608,0.183620306,121.79208,23.31942486,0.024699974,0.070829998,1,5,2,1,0,2,0,1,0,2,1,1,2,2,0,1,0,0,0,2,1,0,0,1
INFJ,NF,Infj view ,0gsSjiysS3rFDAPV0HlATX,26,0.611307692,0.126592818,0.657153846,0.186801005,-6.612884615,2.358644396,0.653846154,0.485164524,0.05725,0.045598002,0.261737462,0.263035692,0.208157692,0.155378437,0.494730769,0.236992752,117.9371154,27.54965005,0.065632687,0.205512404,0,5,1,2,1,1,1,0,0,1,0,3,1,1,0,1,0,0,1,2,0,1,3,1
INFJ,NF,INFJ 🎶✨,3w8NDRpBUQwtJOHLxIJK48,14,0.533071429,0.113981418,0.702428571,0.167447679,-6.685928571,2.35575699,0.5,0.518874522,0.077842857,0.091952644,0.247565143,0.259792147,0.205728571,0.117288083,0.480571429,0.197569351,113.9429286,28.7134918,0.230258922,0.349583351,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1
INFJ,NF,infj,62l4ycBrN40QcN4euA1MtO,50,0.66406,0.099894314,0.6458,0.178309064,-6.35462,2.655988366,0.66,0.478518121,0.069116,0.060926625,0.285146,0.244342594,0.181368,0.121461635,0.58972,0.212294755,120.35,26.97303709,0.006676317,0.022509636,1,8,2,2,2,6,0,0,0,3,2,1,3,3,2,2,1,1,2,1,3,2,0,3
INFJ,NF,infj playlist,6qJiVnukLAzW1OJQp1nY4o,50,0.50632,0.142533983,0.54632,0.215618279,-8.5952,3.367825987,0.68,0.471212071,0.047462,0.045091281,0.39105506,0.334017723,0.13626,0.092515503,0.390734,0.21833735,114.063,26.52336718,0.124675553,0.249404156,5,5,0,3,0,5,0,1,2,2,0,3,2,2,0,4,1,2,0,3,2,5,1,2
INFJ,NF,Infj vibe 🍀🎧🎵,3Qgz5dLUolVWxjgYJyhlRS,34,0.573382353,0.116042316,0.663494118,0.215857496,-9.505117647,4.392221884,0.617647059,0.493270218,0.062852941,0.045489214,0.261586659,0.301660187,0.181561765,0.133645157,0.419779412,0.252397836,121.4643529,26.98396357,0.265519079,0.375669129,1,2,0,1,1,2,0,0,2,3,0,1,3,1,0,2,1,2,3,4,1,0,2,2
INFJ,NF,INFJ,1IfU9YeJIaYsQOE8DKm9DS,17,0.517352941,0.168862718,0.389270588,0.215240586,-10.63382353,3.676863409,0.823529412,0.392952624,0.047111765,0.025794037,0.571788235,0.358874954,0.129605882,0.065646215,0.309105882,0.190522851,118.8060588,27.46601823,0.075584318,0.20469109,0,2,0,2,0,3,0,0,0,2,1,2,0,0,0,0,0,0,2,2,1,0,0,0
INFJ,NF,✨İnfj playlist✨,74NxHekvYSLsDvDieG8q3k,50,0.56594,0.162572861,0.63264,0.186448303,-7.26278,2.520139989,0.58,0.498569382,0.059294,0.054266897,0.256942988,0.268392706,0.175148,0.118595377,0.497038,0.197299489,126.19468,30.7794588,0.112210344,0.241647333,3,6,0,2,2,0,0,2,2,2,2,4,2,3,1,1,0,3,6,3,3,1,2,0
INFJ,NF,INFJ 4w5 🌙✨🔮,7DK9aw4MS5jRc1FMs411C9,50,0.55602,0.131216209,0.72226,0.157875281,-4.414,2.03267629,0.6,0.494871659,0.07495,0.083906871,0.22639642,0.215767174,0.203312,0.143216372,0.4795,0.196707205,122.683,27.80737763,0.000268381,0.001152157,0,2,1,2,1,2,1,1,2,1,2,5,2,2,1,7,2,3,5,0,0,0,3,5
INFJ,NF,INFJ❕ME,0ojR4b0uaBuCiV2uuqcZu2,50,0.56884,0.119168781,0.58792,0.19998733,-7.01648,3.326098457,0.56,0.501426536,0.054398,0.046467234,0.3066946,0.309071659,0.145546,0.075460021,0.43047,0.205192599,114.46322,25.72296991,0.017290526,0.054220656,4,6,3,3,1,1,0,1,0,1,5,6,3,4,0,1,0,2,1,0,2,4,1,1
INFJ,NF,infj,681M0ngOJQVNsAJkKYngqK,50,0.5619,0.117432612,0.72626,0.13721171,-5.39166,1.609598183,0.48,0.50467205,0.091432,0.087207443,0.120168995,0.16578657,0.201346,0.149080276,0.40436,0.203673284,124.93156,28.63120835,0.002271541,0.014552215,1,3,5,3,2,1,2,1,5,0,2,1,4,2,1,0,1,5,0,2,2,1,2,4
INFJ,NF,infj 5w6 i feel numb babe,4GYoKdNqRuMeL5H5Ov4oHO,50,0.51144,0.141515869,0.64752,0.171222524,-7.10254,2.516366332,0.68,0.471212071,0.047556,0.036778966,0.181632196,0.25773226,0.162806,0.105168687,0.486148,0.240179691,120.19006,33.3048544,0.111570768,0.239525075,3,9,0,4,0,4,0,0,2,2,3,3,2,4,1,1,1,2,0,2,2,3,1,1
INFJ,NF,INFJ,3UgCJO8iUYjhYfBhzliyRY,19,0.502736842,0.125372708,0.562684211,0.1822282,-8.047947368,2.578338989,0.736842105,0.452413928,0.040405263,0.017068765,0.384058474,0.277994604,0.187484211,0.156997828,0.385894737,0.210957577,106.8461579,28.10019353,0.045395474,0.133337779,2,0,0,1,0,0,0,0,0,3,0,5,0,0,0,1,0,0,0,2,1,2,1,1
INFJ,NF,infj song 🤟,30FtvBuwQ9h2bKgSEjvmYR,11,0.449181818,0.083203147,0.428727273,0.066474192,-10.45927273,2.310799865,0.909090909,0.301511345,0.028645455,0.003857814,0.346990909,0.244509961,0.102254545,0.016187178,0.211436364,0.107487183,100.9062727,12.86732208,0.713090909,0.179020365,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0,1,0,1,1,0,0,0,0,0
INFJ,NF,INFJ,7Br1lRfmpEZXxogMdgmEoO,34,0.524323529,0.129464332,0.600294118,0.183502214,-6.943352941,2.063147329,0.647058824,0.48507125,0.0568,0.051870345,0.292929118,0.25652985,0.140841176,0.096272489,0.372,0.206342463,121.0675,28.5469699,0.0131442,0.058442924,0,4,2,1,0,4,1,0,1,0,0,2,0,1,0,1,1,3,4,1,4,2,1,1
INFJ,NF,Infj,0bsUXFgnPmR5v4LQxHS8t6,18,0.510888889,0.124771268,0.583077778,0.203721703,-8.069333333,6.05374792,0.277777778,0.460888599,0.047561111,0.031361256,0.264997222,0.318811626,0.189088889,0.098166706,0.3985,0.155260786,108.2046667,34.11021653,0.114668304,0.261144032,1,2,0,0,3,0,0,0,0,0,1,0,3,0,1,1,0,0,2,0,2,2,0,0
INFJ,NF,for the infj people,0HMwAlxJnqtici8MuM6j6H,42,0.518928571,0.151063772,0.572952381,0.168789803,-6.811595238,2.498259688,0.69047619,0.467901138,0.052071429,0.035664591,0.29908119,0.285438536,0.154304762,0.083944165,0.360978571,0.19265511,112.6831429,31.82790143,0.040693454,0.119089518,1,4,2,2,1,2,0,3,0,2,2,6,0,2,2,2,0,1,0,1,3,5,0,1
INFJ,NF,infj playlist,0HD8f17kYAwH16afsq0h2B,50,0.56054,0.135374946,0.5661,0.202987106,-8.58558,3.498067263,0.54,0.503457434,0.040248,0.024564337,0.313891051,0.317342085,0.192958,0.118928061,0.432592,0.217560526,117.9396,29.89954394,0.160188993,0.294078342,3,2,5,2,0,2,0,2,2,1,4,1,1,4,2,2,0,4,2,4,2,2,2,1
INFJ,NF,infj (taylor's version),4YwQTaYJDwk4OJfD38W2Em,35,0.582542857,0.099679292,0.531371429,0.168018221,-8.418571429,2.611011268,0.771428571,0.426042961,0.061294286,0.050431123,0.466301143,0.31993693,0.12874,0.065467011,0.402637143,0.185276928,120.0546571,32.17986614,0.00032336,0.001084665,2,6,0,0,0,2,1,0,1,5,0,4,0,2,1,2,0,2,1,2,2,2,0,0
INFJ,NF,INFJ <3,456yoxP6M2KuShGByv5YVt,48,0.556791667,0.159683591,0.6194375,0.180110357,-7.104479167,2.745818709,0.729166667,0.44909286,0.053785417,0.055306977,0.256133027,0.279873704,0.203010417,0.120639747,0.4923125,0.222713742,122.9804167,28.26829238,0.072196778,0.199306521,2,1,0,1,0,3,1,3,1,4,3,3,2,4,0,2,1,5,2,5,2,0,1,2
INFJ,NF,INFJ <3,0QcE69NKEwrXaFFcyajaGR,15,0.4744,0.114984347,0.551066667,0.139630874,-7.502266667,2.772999317,0.533333333,0.516397779,0.053906667,0.061669273,0.257756,0.269296874,0.149933333,0.077062819,0.293666667,0.141977195,109.965,33.65366002,0.053812576,0.148612293,1,1,0,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,2,1,1
INFJ,NF,It's me. Hi. I'm an INFJ,6tJb2b3FAXRFqoRHc9SFaz,50,0.50856,0.117789012,0.443644,0.206901165,-9.6312,4.141090269,0.8,0.404061018,0.040552,0.023121986,0.57934156,0.34195915,0.13621,0.085310464,0.312066,0.139974927,117.52172,23.85033185,0.050674012,0.123665947,2,8,0,4,0,6,0,4,2,4,2,2,1,2,0,3,0,2,0,0,4,0,3,1
INFJ,NF,Infj songs,0LFXyjQKNMUX1yfrqxjuLT,48,0.527375,0.132323367,0.5523125,0.169493884,-7.767395833,3.313042375,0.583333333,0.498223795,0.04839375,0.041630515,0.371107854,0.306850128,0.15305625,0.090582268,0.36755625,0.214610814,119.7491458,27.97215786,0.048817984,0.135103915,4,5,1,1,2,4,1,1,0,2,2,6,2,1,0,3,0,1,1,1,1,4,3,2
INFJ,NF,INFJ,4k24g7naOF07FRCRu6fpGh,26,0.581307692,0.170177735,0.578884615,0.172100047,-8.776038462,2.550179029,0.692307692,0.470678724,0.058553846,0.053117991,0.33342,0.266341462,0.194526923,0.154807962,0.475807692,0.203618274,121.8386538,30.41984524,0.29405885,0.361491352,1,5,4,0,0,1,0,1,2,2,0,2,0,0,0,1,0,2,1,2,0,0,0,2
INFJ,NF,INFJ,6H2vF7KlTC4iVHSNWEEiHw,50,0.52178,0.12272955,0.554374,0.234058805,-9.03746,5.674384567,0.62,0.490314351,0.045206,0.023972922,0.35127284,0.353809322,0.15511,0.116034366,0.40949,0.211416465,111.5995,24.90968004,0.132800418,0.27841189,3,4,1,1,1,4,0,2,0,3,3,5,3,2,1,2,1,1,1,3,2,4,1,2
INFJ,NF,infj,0cXJyN6Y8CMpcSNJgds6mQ,50,0.55776,0.124389211,0.49648,0.172016046,-8.67524,2.409957681,0.92,0.274047516,0.063,0.05818634,0.4467196,0.307770195,0.133722,0.064517412,0.343198,0.182272121,122.82216,35.90073307,0.000200077,0.000781621,1,9,1,3,0,4,0,2,0,1,0,8,2,2,0,5,0,4,0,0,4,0,0,4
INFJ,NF,pov: infj,2gh8mMXfT1YRvLpQSj8tY6,50,0.5096,0.13631027,0.55328,0.247628675,-7.90264,3.958117285,0.68,0.471212071,0.07115,0.09186094,0.412103766,0.347459361,0.161542,0.097512017,0.388584,0.206532097,122.25618,28.13913875,0.086849945,0.217777774,1,7,0,2,1,2,0,2,2,1,0,5,4,1,2,3,2,2,1,3,3,1,2,3
INFJ,NF,INFJ,2UrXsAW1onmqq06Tt9xNcp,50,0.54674,0.126788722,0.62088,0.172232477,-6.79312,2.555732306,0.52,0.50467205,0.054286,0.05241294,0.26569052,0.286083707,0.150308,0.078892388,0.390218,0.185268044,111.05602,25.85098107,0.075212088,0.218195634,2,4,1,2,1,0,1,1,1,3,2,5,2,2,1,2,1,1,2,2,3,8,2,1
INFJ,NF,Infj ,4RaMd5DQ1t6Es8qWA6Ky8v,20,0.5028,0.122503104,0.50285,0.17799328,-8.1746,2.670947819,0.6,0.50262469,0.05907,0.07517004,0.4736165,0.341037953,0.21906,0.165465638,0.44042,0.232321446,128.83145,34.62814324,0.002217635,0.00878398,0,2,1,2,1,2,0,2,1,2,1,1,2,1,0,0,0,0,1,0,0,1,0,0
INFJ,NF,infj,4SFjG8wMvqGwcM3Zcm5xB7,10,0.5316,0.14914363,0.569,0.137461914,-8.2999,2.138086395,0.3,0.483045892,0.04316,0.014623056,0.253745,0.283337042,0.15008,0.109319276,0.4538,0.169155287,110.8462,30.31185564,0.034528337,0.06667817,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,2,1,0
INFJ,NF,infj jams,5yXxMoXZN2UNIY8mzvHpNz,50,0.64174,0.140926643,0.57476,0.179390415,-5.9556,1.943579309,0.84,0.37032804,0.078584,0.056650855,0.439142,0.26726376,0.152814,0.09816893,0.49312,0.209001869,125.6735,31.35452278,7.80E-07,2.56E-06,0,6,1,3,0,4,1,4,2,3,2,1,1,3,0,4,0,5,0,6,2,1,0,1
INFJ,NF,infj,24kiPOJ4nzVxtjRzNgMwCI,50,0.536512,0.126172691,0.59532,0.184998449,-7.58952,2.780602587,0.62,0.490314351,0.041596,0.021736079,0.329088054,0.323529441,0.160266,0.114989253,0.413548,0.201657831,112.82664,27.55228785,0.061831221,0.158349344,3,6,0,2,1,4,1,2,1,2,2,4,3,1,0,5,0,1,2,2,1,5,1,1
INFJ,NF,infj-t,2tpBG9DK1Vg8PYBygzCS2K,24,0.608375,0.146055324,0.474875,0.187427276,-9.210791667,3.84307455,0.666666667,0.481543412,0.105304167,0.124801458,0.424466667,0.290816176,0.19325,0.148593841,0.365958333,0.224340554,113.5295833,27.39067658,0.018068714,0.053147244,1,3,0,3,0,2,1,0,0,2,0,2,1,1,2,0,0,1,2,0,2,0,1,0
INFJ,NF,entp x infj,5v8AJivGe0TyIuZqfR5ZU8,26,0.579730769,0.137567019,0.711115385,0.171440795,-7.103576923,2.714866467,0.538461538,0.508391127,0.049338462,0.025593313,0.127196885,0.194876715,0.209538462,0.135206379,0.526469231,0.262081996,121.7158846,32.65164056,0.234960285,0.368262304,0,0,0,2,0,0,1,0,0,1,2,3,3,2,0,0,0,1,0,2,1,4,2,2
