#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,appearance_count,mbti_type
9,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,123,3A,50,2026-03-29,02:53,76,chinese hip hop,八方來財(Stacks from All Sides),2024-08-20,90,2,1,41,0,20,-4,A#/B♭ Minor,4,7jm2PueKmv4EOHfdbdXMKT,HKE022272921,6,ISTP
30,Work Song,Hozier,177,6B,39,2022-04-12,03:49,75,,Hozier,2014-09-19,43,78,0,26,10,10,-8,A#/B♭ Major,3,35PKfoynRpVFoAUE3D5Kc6,IEACJ1400146,6,ISTP
29,Bottom Bitch,Doja Cat,160,2B,83,2022-04-12,03:17,59,,Hot Pink,2019-11-07,70,0,0,48,0,0,-3,F#/G♭ Major,4,1L0z2CQKrKJ2spYSMkfim9,USRC11902272,6,ISTP
73,My Name is Dark - Art Mix,Grimes,124,2B,84,2022-04-12,05:56,45,art pop,Miss Anthropocene (Deluxe Edition),2020-02-21,52,0,42,46,0,10,-6,F#/G♭ Major,4,43DBhwmvfhWTQwBRmJsafC,GBAFL1900407,6,ISTP
96,Little Lion Man,Mumford & Sons,139,7B,49,2022-04-12,04:05,70,"folk, indie folk, folk rock",Sigh No More,2009-01-01,52,3,0,46,0,0,-8,F Major,4,2KrN3MCNztKcSleZgHEj83,GBUM70909097,6,ISTP
90,I Thought I Saw Your Face Today,She & Him,158,9B,55,2025-12-08,02:50,92,christmas,Volume One,2008-03-18,36,33,0,53,0,30,-8,G Major,4,0myRViRgmQ3J8izICXEAVO,USMRG0832405,6,ISTP
21,It’s Nice To Have A Friend,Taylor Swift,70,6B,18,2022-04-12,02:30,63,,Lover,2019-08-23,74,97,0,55,0,10,-10,A#/B♭ Major,4,1SmiQ65iSAbPto6gPFlBYm,USUG11901485,6,ISTP
30,Swimming Pools (Drank),Kendrick Lamar,74,4B,45,2026-03-29,04:07,83,"hip hop, west coast hip hop",Swimming Pools (Drank),2012-01-01,69,1,0,20,20,0,-6,G#/A♭ Major,4,6REbwUNlppTfcnV4d4ZoZi,USUM71207642,6,ISTP
173,Creep,Radiohead,92,9B,34,2022-12-23,03:55,3,"art rock, alternative rock",Pablo Honey (Collector's Edition),1993-04-23,53,1,0,13,0,10,-13,G Major,4,3HfB5hBU0dmBt8T0iCmH42,GBAYE9200070,6,ISTP
300,GO!,CORTIS,150,4B,43,2025-12-12,02:50,83,k-pop,COLOR OUTSIDE THE LINES,2025-09-08,79,22,0,30,30,10,-6,G#/A♭ Major,4,6OWWZtNQORY1McaZmOrwhc,USA2P2536188,6,ISTP
30,Discord,"The Living Tombstone,Eurobeat Brony",105,1A,84,2022-08-14,03:13,64,,Discord,2012-01-21,68,1,0,80,0,0,-4,G#/A♭ Minor,4,611nlMA40SKg9gQ4pTVXT3,QZHNB1988493,4,ISTP
36,Another One Bites The Dust - Remastered 2011,Queen,110,4A,53,2022-08-14,03:34,83,"classic rock, rock, glam rock",The Game (2011 Remaster),1980-06-27,93,11,31,75,10,10,-6,F Minor,4,5vdp5UmvTsnMEMESIF2Ym7,GBUM71029605,4,ISTP
37,MORE,j-hope,97,10B,72,2022-08-14,03:00,58,"k-pop, k-rap",MORE,2022-07-01,78,1,0,31,0,10,-5,D Major,4,4XKXphKH76W4zNpkgFS5o2,USA2P2229477,4,ISTP
73,Poker Face,Lady Gaga,119,12B,81,2025-02-05,03:57,86,"art pop, pop",The Fame,2008-01-01,85,12,0,77,0,10,-5,E Major,4,1QV6tiMFM6fSOKOGLMHYYg,USUM70824409,4,ISTP
40,Rhinestone Eyes,Gorillaz,93,1A,70,2022-08-14,03:20,78,,Plastic Beach,2010-03-05,68,9,0,85,0,0,-6,G#/A♭ Minor,4,1foMv2HQwfQ2vntFf9HFeG,GBAYE1000017,4,ISTP
186,Loser,Charlie Puth,102,1A,62,2026-04-21,03:24,57,soft pop,CHARLIE,2022-10-06,70,62,9,63,0,10,-8,G#/A♭ Minor,4,1BCXUbnU0486n4eeTyyVIj,USAT22208885,4,ISTP
39,Here With Me,d4vd,132,12B,47,2025-10-12,04:02,57,,Here With Me,2022-09-22,57,53,0,29,0,10,-8,E Major,4,0dS2u2UFd88TIzDDaZDLvS,QZMEM2209263,4,ISTP
53,Meddle About,Chase Atlantic,160,9A,80,2023-12-14,03:23,1,,Nostalgia,2015-02-21,39,0,1,37,0,30,-6,E Minor,4,1x5gfSHfhWpMFKKqbuDe9G,GBLFP1508171,4,ISTP
1,Reflections,The Neighbourhood,114,10A,59,2026-03-29,04:04,88,,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,65,11,5,54,0,10,-7,B Minor,4,2xql0pid3EUwW38AsywxhV,USSM11800527,4,ISTP
3,So Far So Fake,Pierce The Veil,125,7A,90,2026-03-29,03:56,81,"emo, screamo, post-hardcore",The Jaws Of Life,2023-02-10,50,0,0,37,0,10,-4,D Minor,4,3fWibgdtgIie6LKTZ2rUoI,US5262224930,4,ISTP
115,Hayloft,Mother Mother,96,8A,92,2022-03-31,03:01,3,,O My Heart,2008-09-23,53,0,0,49,0,40,-3,A Minor,4,2kS6td1yvmpNgZTt1q5pQq,CAL450882108,4,ISTP
129,Magic Shop,BTS,150,3B,66,2025-12-23,04:35,30,k-pop,Love Yourself 轉 'Tear',2018-05-18,53,10,0,28,0,0,-6,C♯/D♭ Major,4,2v8QSWWHzyrlhHp82XA2By,QM4TX1817917,4,ISTP
119,Dick (feat. Doja Cat),"StarBoi3,Doja Cat",126,11B,61,2022-03-31,02:55,67,,Dick (feat. Doja Cat),2021-04-23,65,13,0,47,40,0,-7,A Major,4,3nY8AqaMNNHHLYV4380ol0,USRC12100749,4,ISTP
11,R U Mine?,Arctic Monkeys,97,11A,76,2026-03-29,03:21,83,"indie, garage rock",AM,2013-09-09,29,1,0,62,0,30,-6,F#/G♭ Minor,4,2AT8iROs4FQueDv2c8q2KE,GBCEL1300363,4,ISTP
12,Coming Down,The Weeknd,121,7A,61,2026-03-29,04:55,69,,Trilogy,2012-11-13,67,48,0,25,0,10,-5,D Minor,4,3PsS445MHcmtroGTstfTbm,USUM71212074,4,ISTP
13,Confident,"Justin Bieber,Chance the Rapper",134,4A,56,2026-03-29,04:08,92,,Journals,2014-05-13,74,11,0,89,10,20,-5,F Minor,4,3JsydWaf2Ev4ehaLUjj3SY,USUM71319306,4,ISTP
79,Glue Song,beabadoobee,114,3B,41,2025-06-03,02:15,81,bedroom pop,Glue Song,2023-02-14,62,77,5,58,0,10,-10,C♯/D♭ Major,3,3iBgrkexCzVuPy4O9vx7Mf,GBK3W2302568,4,ISTP
75,All The Things She Said,t.A.T.u.,180,4A,83,2025-02-05,03:34,86,,200 KM/H In The Wrong Lane (10th Anniversary Edition),2002-00-00,53,4,1,38,0,10,-6,F Minor,4,4bJygwUKrRgq1stlNXcgMg,RUA110100098,4,ISTP
82,WILDFLOWER,Billie Eilish,148,11A,25,2025-08-19,04:21,92,,HIT ME HARD AND SOFT,2024-05-17,47,61,0,13,0,10,-12,F#/G♭ Minor,4,3QaPy1KgI7nu9FJEQUgn6h,USUM72401993,4,ISTP
2,Try Again,"JAEHYUN,d.ear",86,7A,35,2025-02-05,02:58,70,,Try Again - SM STATION,2017-11-24,44,81,0,35,0,20,-8,D Minor,3,4Sav8RLaXMBpTZX6xNPj0K,KRA301700613,4,ISTP
122,Thot Shit,Megan Thee Stallion,130,11B,69,2022-03-31,03:04,67,,Thot Shit,2021-06-11,95,1,0,89,0,10,-3,A Major,4,5zNW5ARjYhJQJz1AChP33n,QMCE32100339,4,ISTP
22,Love Me,"Lil Wayne,Drake,Future",125,1B,63,2026-03-29,04:15,87,"rap, hip hop",I Am Not A Human Being II (Deluxe),2013-01-01,67,1,0,50,0,0,-6,B Major,4,2XHzzp1j4IfTNp1FTn7YFg,USCM51300001,4,ISTP
23,Lost in the Fire (feat. The Weeknd),"Gesaffelstein,The Weeknd",101,10B,67,2026-03-29,03:22,82,,Hyperion,2019-03-08,66,9,0,17,0,10,-12,D Major,4,2vXKRlJBXyOcvZYTdNeckS,USQX91803314,4,ISTP
24,Often,The Weeknd,134,6A,63,2026-03-29,04:09,81,,Beauty Behind The Madness,2015-08-28,57,22,0,7,0,10,-10,G Minor,4,4PhsKqMdgMEUSstTDAmMpg,USUG11401323,4,ISTP
99,Nina,.Feast,90,10B,63,2025-02-06,04:37,77,"indonesian indie, indonesian rock, indonesian pop, indorock",Nina,2024-07-05,46,18,44,33,0,0,-6,D Major,4,1zFaLYA10ImwEejge3F5nm,DGA052402782,4,ISTP
26,Rodeo (Remix),"Lah Pat,Flo Milli",120,1B,56,2026-03-29,04:05,79,,Rodeo (Remix),2023-02-24,75,30,0,85,10,10,-5,B Major,4,035MzEbx4z2DxuRDymHXbv,USAT22301387,4,ISTP
27,Lights Down Low (feat. Waka Flocka Flame),"Maejor,Waka Flocka Flame",155,6A,86,2026-03-29,03:06,77,,Lights Down Low (feat. Waka Flocka Flame),2012-03-23,72,7,0,67,0,0,-3,G Minor,4,0hkR93a0LriV2CQUhSXw3h,USRC11200140,4,ISTP
28,She Knows,"Ne-Yo,Juicy J",140,1A,57,2026-03-29,03:34,71,crunk,Non-Fiction (Deluxe),2015-01-20,71,3,0,57,0,50,-6,G#/A♭ Minor,4,7seTcUFOhn5caSDbiSfsp0,USUM71413555,4,ISTP
29,SexyBack (feat. Timbaland),"Justin Timberlake,Timbaland",117,6A,58,2026-03-29,04:02,87,,FutureSex/LoveSounds,2006-09-12,97,6,0,96,0,0,-6,G Minor,4,0O45fw2L5vsWpdsOdXwNAR,USJI10600269,4,ISTP
31,Doubt,Twenty One Pilots,123,7A,65,2026-03-29,03:11,80,,Blurryface,2015-05-15,72,12,0,69,0,30,-6,D Minor,4,57yL3161hUMuw06zzzUCHi,USAT21500601,4,ISTP
32,Candy,Doja Cat,125,4B,52,2026-03-29,03:10,81,,Amala,2018-03-30,69,51,0,21,0,10,-6,G#/A♭ Major,4,1VJwtWR6z7SpZRwipI12be,USRC11801164,4,ISTP
60,"not a lot, just forever",Adrianne Lenker,92,3B,27,2025-02-05,04:10,79,,songs,2020-10-23,35,89,0,30,0,0,-13,C♯/D♭ Major,4,11hEwcy9LMEvzAlOYAFhkK,GBAFL2000258,4,ISTP
36,"Genius (feat. Sia, Diplo, and Labrinth)","Sia,Diplo,Labrinth,LSD",159,10A,62,2026-03-29,03:33,77,"moombahton, dance pop","LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,60,8,0,56,10,10,-5,B Minor,4,4xigPf2sigSPmuFH3qCelB,USQX91800798,4,ISTP
37,Woman,Doja Cat,108,4A,76,2026-03-29,02:52,85,,Planet Her,2021-06-25,82,9,0,88,0,10,-4,F Minor,4,6Uj1ctrBOjOas8xZXGqKk4,USRC12101532,4,ISTP
38,Fame is a Gun,Addison Rae,138,2A,40,2026-03-29,03:03,78,,Fame is a Gun,2025-05-30,69,17,0,41,0,10,-7,D#/E♭ Minor,4,1c2AFg2WpURtpsOTMr6ZBX,USSM12501572,4,ISTP
13,Overdose,EXO-K,112,4A,92,2022-11-19,03:25,64,k-pop,Overdose - The 2nd Mini Album,2014-08-06,50,6,0,65,10,30,-2,F Minor,5,5NSPsOGVNWYOMeeyZPF7HY,KRA301300505,4,ISTP
126,Freaks,Surf Curse,180,11B,94,2022-03-31,02:27,1,indie,Buds,2015-05-10,35,0,56,40,0,0,-10,A Major,4,0HUTL8i4y4MiGCPId7M7wb,TCACA1429223,4,ISTP
5,HOLY FVCK,Demi Lovato,187,4B,93,2023-12-27,02:34,43,,HOLY FVCK,2022-08-19,29,0,0,55,10,20,-4,G#/A♭ Major,4,6bcs4hpRXqtrXKCwXgPKg2,USUM72210684,4,ISTP
47,When Did You Get Hot?,Sabrina Carpenter,89,7B,67,2026-03-29,02:25,87,pop,Man’s Best Friend,2025-08-29,70,23,0,57,10,30,-5,F Major,4,0je57Uq5eTk1wrPzn9sWbl,USUM72504446,4,ISTP
48,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber,Daniel Caesar,GIVĒON",90,8B,70,2026-03-29,03:18,86,r&b,Justice,2021-03-19,68,32,0,46,10,40,-6,C Major,4,4iJyoBOLtHqaGxP12qzhQI,USUM72102636,4,ISTP
267,"Hello Heaven, Hello",YUNGBLUD,166,4B,89,2025-03-18,09:06,53,,"Hello Heaven, Hello",2025-03-18,30,1,0,14,0,10,-4,G#/A♭ Major,4,2jUcuBOT2eoBnoMBTM4L1i,USUG12501754,4,ISTP
20,LOVE ME RIGHT,EXO,110,8B,83,2022-11-19,03:25,64,k-pop,LOVE ME RIGHT - The 2nd Album Repackage,2015-06-03,63,0,0,76,0,10,-2,C Major,4,1kFevEv3s7Gf6o5xSDR5DL,KRA301500281,4,ISTP
51,AEAO,"Dynamicduo,DJ Premier",153,10B,76,2026-03-29,05:16,75,"k-rap, k-pop, east coast hip hop",A Giant Step,2014-07-16,45,6,0,58,10,10,-6,D Major,4,3TPvrMAd1hbPRXuHCRX0Pl,KRA381208477,4,ISTP
269,Lovesick Lullaby,YUNGBLUD,131,12B,94,2025-04-25,02:55,52,,Lovesick Lullaby,2025-04-25,44,0,0,12,0,20,-3,E Major,4,2LRSQhv3Vi8SkEllnvUhEK,USUG12501757,4,ISTP
12,annie.,wave to earth,74,6A,43,2025-10-12,03:20,62,,play with earth! 0.03,2024-09-06,60,34,1,30,0,10,-9,G Minor,1,57KdzjdxoBml2rx0rajGRg,KRA252402438,4,ISTP
54,Join Me In Death,HIM,114,1A,71,2026-03-29,03:36,75,"gothic metal, gothic rock, finnish rock",Razorblade Romance (Deluxe Remastered Edition),2014-12-09,62,1,0,51,0,10,-6,G#/A♭ Minor,4,089jl361OtZ6VpYvhgPiTS,US2421435203,4,ISTP
27,Drugs,UPSAHL,77,11A,42,2022-04-12,02:35,60,,Drugs,2019-01-18,88,35,0,32,10,0,-9,F#/G♭ Minor,4,06ioYJ99HHjzRk8HrGfkKS,USQX91803133,4,ISTP
94,Open Arms (feat. Travis Scott),"SZA,Travis Scott",78,11B,59,2026-02-24,03:59,75,"r&b, rap",SOS,2022-12-09,67,76,1,22,10,10,-8,A Major,4,0xaFw2zDYf1rIJWl2dXiSF,USRC12204602,4,ISTP
11,All I Wanted,Paramore,144,11A,72,2024-01-08,03:45,26,"pop punk, emo",heartbreak feels good in a place like this,2023-02-24,49,2,3,15,0,10,-5,F#/G♭ Minor,4,0Jm6K8UZq0UsPszKoZ9BYC,USAT20902328,4,ISTP
273,Zombie,YUNGBLUD,160,12A,73,2025-05-30,04:06,70,,Zombie,2025-05-30,26,0,0,21,0,10,-4,C♯/D♭ Minor,4,7DQotDUGnJkXgNJv363GXF,USUG12501758,4,ISTP
106,Best Part (feat. H.E.R.),"Daniel Caesar,H.E.R.",75,9B,37,2025-12-04,03:29,87,r&b,Freudian,2017-08-25,52,80,0,44,0,10,-10,G Major,4,1Q7EgiMOuwDcB0PJC6AzON,CADDS1700022,4,ISTP
25,"Rosy (고원, Olivia Hye)",LOONA,122,3A,70,2022-11-19,03:14,35,k-pop,Olivia Hye,2018-03-30,83,25,0,79,0,0,-5,A#/B♭ Minor,4,6cfacimNXWogsp6DtJflyL,KRE081800004,4,ISTP
61,Les,Childish Gambino,103,12A,67,2026-03-30,05:17,88,,Camp,2011-11-15,54,1,0,13,0,20,-7,C♯/D♭ Minor,4,7ghKr0pCYyPPyp7t1FH8k4,USYAH1100353,4,ISTP
62,House Of Balloons / Glass Table Girls,The Weeknd,89,8B,51,2026-03-30,06:47,80,,House Of Balloons (Original),2011-03-21,66,0,0,23,0,20,-8,C Major,4,2r7BPog74oaTG5shNYiUnV,USUM72104130,4,ISTP
15,"she likes spring, I prefer winter",slchld,80,11B,65,2025-10-12,03:27,18,,"my insecurities, not yours",2019-03-01,45,56,0,47,0,20,-7,A Major,4,6bM1QYzUKzZpQyAa7uO5kr,QZDA71918712,4,ISTP
44,I LOVE YOU HOE (w/ 9lives),"Odetari,9lives",152,3B,56,2024-01-08,02:06,69,"hyperpop, jersey club",DOOR TO DUSK,2023-12-06,48,0,0,4,0,10,-8,C♯/D♭ Major,4,5YF8uBmCTW4HXsI13tsQAO,QZVFR2301453,4,ISTP
278,SUCKERPUNCH,All Time Low,100,9B,62,2025-06-19,02:52,44,"pop punk, emo, punk",SUCKERPUNCH,2025-06-13,63,0,0,57,0,30,-4,G Major,4,09059hl1BPvc7r1SbcXisj,QZ47A2500620,4,ISTP
167,Streets,Doja Cat,90,1B,46,2022-12-23,03:46,85,,Hot Pink,2019-11-07,75,21,4,19,0,30,-8,B Major,4,60ynsPSSKe6O3sfwRnIBRf,USRC11903460,4,ISTP
6,Teeth,5 Seconds of Summer,139,2A,45,2022-04-12,03:25,83,,CALM,2020-03-27,75,4,0,43,0,0,-3,D#/E♭ Minor,4,3NxWJWftvkstyxvb1pZlFo,USUG11902528,4,ISTP
154,Helena,My Chemical Romance,126,12B,96,2024-05-01,03:24,81,"emo, pop punk",Three Cheers for Sweet Revenge,2004-06-08,36,1,0,9,10,20,-3,E Major,4,5dTHtzHFPyi8TlTtzoz1J9,USRE10400656,4,ISTP
59,Until I Found You,Stephen Sanchez,101,6B,51,2025-10-12,02:57,79,,Until I Found You,2021-09-01,54,73,0,23,0,10,-6,A#/B♭ Major,3,0T5iIrXA4p5GsubkhuBIKV,USUG12103651,4,ISTP
70,Get You (feat. Kali Uchis),"Daniel Caesar,Kali Uchis",74,9A,29,2026-04-01,04:38,9,,Freudian,2017-08-25,66,42,0,36,0,0,-9,E Minor,4,7zFXmv6vqI4qOt4yGf3jYZ,TCACR1690004,4,ISTP
27,Killin' On Demand,Freddie Dredd,140,6B,74,2023-03-10,02:09,58,phonk,Killin' On Demand,2018-12-18,89,0,0,95,0,10,-5,A#/B♭ Major,4,2qOfyyZc41LfQ63U9p3GVV,QZES91867985,4,ISTP
41,Somebody's Pleasure,Aziz Hedra,117,6B,49,2025-02-05,03:43,66,indonesian pop,Lesson Learned,2024-08-09,63,85,0,24,0,10,-7,A#/B♭ Major,4,0hJnGB29A4dkZ9zND9jUTj,IDAC52300005,4,ISTP
158,I'm Not Okay (I Promise),My Chemical Romance,180,11B,94,2024-05-01,03:06,79,"emo, pop punk",Three Cheers for Sweet Revenge,2004-06-08,21,1,0,26,10,20,-3,A Major,4,7lRlq939cDG4SzWOF4VAnd,USRE10400660,4,ISTP
34,SWIPE,ITZY,96,3B,76,2022-11-19,02:57,53,k-pop,CRAZY IN LOVE,2021-09-24,78,0,0,67,0,10,-4,C♯/D♭ Major,4,5o0urLKhjQLIFMoJH5SSrY,US5TA2100052,4,ISTP
35,Hard to Love,BLACKPINK,105,7B,77,2022-11-19,02:42,63,k-pop,BORN PINK,2022-09-16,65,1,0,46,0,10,-5,F Major,4,3MJhPqL2IgGs7gHEB2M35q,KRA402200024,4,ISTP
160,Done for Me (feat. Kehlani),"Charlie Puth,Kehlani",112,11A,63,2026-04-21,03:00,72,"soft pop, ",Voicenotes,2018-05-11,86,19,0,70,0,0,-4,F#/G♭ Minor,4,1lsBTdE6MGsKeZCD6llNu7,USAT21702279,4,ISTP
6,ISTP,樊宇镈(Coulson Fan),174,4B,70,-,03:11,24,chinese r&b,ISTP,2025-09-11,61,22,0,58,10,0,-4,G#/A♭ Major,4,3lv6q27KkZlcN9RILySMoP,QZZ7V2519774,4,ISTP
37,Irony,Wonder Girls,108,4A,63,2022-11-19,04:03,0,k-pop,The Wonder Years,2007-09-12,92,31,0,91,0,0,-4,F Minor,4,7I5pmxYnLAnYcHK2jqQyEZ,KRA330700017,4,ISTP
46,High Enough,K.Flay,89,8B,62,2024-01-08,03:51,72,,Every Where Is Some Where,2017-04-07,61,3,9,54,0,10,-5,C Major,4,1qwno7xb5mJe71xtMS6jl2,USUM71701789,4,ISTP
80,Army Dreamers,Kate Bush,144,9A,7,2025-02-05,02:58,72,"art pop, baroque pop, art rock",Never for Ever,1980-09-08,68,74,0,32,0,0,-22,E Minor,3,6OmdWLjlx4BIDGEO8BZlqH,GBAYE8000334,4,ISTP
61,for lovers who hesitate,JANNABI,74,6B,43,2025-10-12,04:25,62,"k-ballad, k-rock",LEGEND,2019-03-13,52,71,0,30,0,30,-8,A#/B♭ Major,4,5BqwC9kOBbqYkzdOKeXFFk,KRA381900671,4,ISTP
53,Sweet,Cigarettes After Sex,96,2B,51,2024-12-10,04:51,1,dream pop,Cigarettes After Sex,2017-06-09,45,36,82,11,0,10,-9,F#/G♭ Major,4,3VSYkAf6f46i5ZkXOHORq1,USBQU1700036,4,ISTP
54,Falling Behind,Laufey,166,9B,35,2024-12-13,02:53,82,,Everything I Know About Love,2022-08-26,45,94,8,55,0,10,-13,G Major,4,4KGGeE7RJsgLNZmnxGFlOj,GBKPL2298396,4,ISTP
41,Limbo,Freddie Dredd,75,10A,62,2023-03-10,02:49,68,phonk,Freddie's Inferno,2022-08-11,80,3,6,46,40,10,-6,B Minor,4,37F7E7BKEw2E4O2L7u0IEp,USRC12201645,4,ISTP
55,Easily,Bruno Major,119,6A,26,2024-12-18,03:30,67,,A Song For Every Moon,2017-08-31,77,49,1,36,0,10,-9,G Minor,3,0RnxpSzxzwZgFQ0NahQr9K,GBKPL1674673,4,ISTP
86,No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame,Roscoe Dash,Wale",131,3B,60,2026-04-04,04:23,86,,Flockaveli,2010-10-01,76,1,0,36,0,20,-6,C♯/D♭ Major,4,03tqyYWC9Um2ZqU0ZN849H,USWB11002103,4,ISTP
47,IFHY (feat. Pharrell),"Tyler, The Creator,Pharrell Williams",85,9B,72,2023-03-10,05:19,76,,Wolf,2013-04-01,36,20,0,28,30,50,-6,G Major,4,0NjW4SKY3gbfl2orl1p8hr,USQX91300228,4,ISTP
44,LOVE is,ITZY,154,1B,84,2022-11-19,03:27,44,k-pop,CRAZY IN LOVE,2021-09-24,71,5,0,64,10,0,-3,B Major,4,3ppdTc5q8S2Mn8FpD97CTQ,US5TA2100057,4,ISTP
174,Bubblegum Bitch,MARINA,158,5A,86,2022-12-23,02:34,81,,Electra Heart (Deluxe),2012-04-27,50,0,0,61,0,10,-5,C Minor,4,6IbnUaczZBT34DhaD6S18F,GBFFS1200008,4,ISTP
296,NOT OK,5 Seconds of Summer,138,8B,94,2025-09-24,03:26,61,,NOT OK,2025-09-24,39,0,0,57,20,90,-3,C Major,4,0WvP4Q6ZaNT1tvs8LGrf4f,USUG12507980,4,ISTP
51,Stayin Alive,Bee Gees,104,3A,77,2023-03-10,04:45,75,disco,How Can You Mend A Broken Heart,2020-12-11,70,3,1,95,0,10,-9,A#/B♭ Minor,4,5ubvP9oKmxLUVq506fgLhk,USRH10721057,4,ISTP
92,Manchild,Sabrina Carpenter,123,9B,69,2026-04-07,03:33,91,pop,Man’s Best Friend,2025-08-29,73,10,0,84,0,30,-5,G Major,4,2BwO5K8Q7EPAJSGze3AAh9,USUM72504354,4,ISTP
93,Espresso,Sabrina Carpenter,104,8B,78,2026-04-07,02:55,88,pop,Short n' Sweet,2024-08-23,70,13,0,71,0,20,-5,C Major,4,2HRqTpkrJO5ggZyyK6NPWz,USUM72403305,4,ISTP
94,Please Please Please,Sabrina Carpenter,107,11B,59,2026-04-07,03:06,87,pop,Short n' Sweet,2024-08-23,68,26,0,62,0,10,-6,A Major,4,2tHwzyyOLoWSFqYNjeVMzj,USUM72404101,4,ISTP
50,I Was Never There,"The Weeknd,Gesaffelstein",113,6B,74,2023-04-29,04:01,83,,"My Dear Melancholy,",2018-03-30,32,14,0,16,0,10,-4,A#/B♭ Major,4,1cKHdTo9u0ZymJdPGSh6nq,USUG11800570,4,ISTP
57,Thumbs,Sabrina Carpenter,135,4B,72,2023-03-10,03:36,74,pop,EVOLution,2016-10-14,73,3,0,13,0,0,-3,G#/A♭ Major,4,6WC5fhc9XMaCrUNKNjm9xE,USHR11637546,4,ISTP
59,Another One Bites The Dust,Queen,110,4A,37,2023-03-10,03:35,0,"classic rock, rock, glam rock",The Game,1980-06-27,93,5,13,78,10,10,-13,F Minor,4,291RmMazWAmDitFuD6NJCv,GBCEE8000027,4,ISTP
2,Tip Toe,HYBS,164,1B,49,2024-03-02,03:44,75,,Tip Toe,2023-06-20,69,59,13,79,0,10,-9,B Major,4,0MJ5wKsPEeihONNfugHGy7,FRX762361935,4,ISTP
65,"Another Brick in the Wall, Pt. 2",Pink Floyd,104,8B,39,2023-04-30,03:58,84,"progressive rock, psychedelic rock, classic rock, art rock, rock",The Wall,1979-11-30,69,8,0,72,0,20,-16,C Major,4,4gMgiXfqyzZLMhsksGmbQV,GBN9Y1100099,4,ISTP
65,Así Soy Yo,El Cuarteto De Nos,150,9A,69,2023-03-21,03:45,6,"cuarteto, argentine rock, latin rock, rock en español",Raro,2006-04-12,56,3,0,75,0,0,-6,E Minor,4,5gQ1pzVyvuA11EVxMX5yYE,UYB141602503,4,ISTP
101,Secret Door,Arctic Monkeys,125,6A,81,2026-04-07,03:43,75,"indie, garage rock",Humbug,2009-08-20,32,3,0,55,0,10,-7,G Minor,4,4dtP86vkhzwNXCFpCtizce,GBCEL0900445,4,ISTP
21,Still With You,Jung Kook,88,12A,47,2025-02-05,03:59,81,k-pop,Still With You,2020-06-05,53,9,0,34,0,80,-7,C♯/D♭ Minor,4,0eFMbKCRw8KByXyWBw8WO7,QM6N22094716,4,ISTP
62,Headlock,Imogen Heap,120,6A,37,2025-02-05,03:35,85,,Speak for Yourself (Deluxe Version),2005-00-00,81,79,0,79,0,10,-11,G Minor,4,63Pi2NAx5yCgeLhCTOrEou,GBJPX0500001,4,ISTP
306,The Weather,All Time Low,188,1B,93,2025-10-13,02:51,48,"pop punk, emo, punk",The Weather,2025-07-11,42,0,0,67,10,0,-3,B Major,4,4vggwi9dH7e9pGFIgKqzQS,QZ47A2500623,4,ISTP
307,Boyband,5 Seconds of Summer,120,12A,92,2025-10-16,02:57,59,,Boyband,2025-10-16,62,0,0,57,0,80,-4,C♯/D♭ Minor,4,5wPwqVdBFCVGcQKyFXZgcA,USUG12507982,4,ISTP
7,sunny days,wave to earth,158,9B,47,2024-03-02,04:08,0,,0.1 flaws and all.,2023-04-20,55,75,0,38,0,10,-8,G Major,4,4U9teFThcaHZz386DQM6FY,KRA252300808,4,ISTP
144,Jealous,Eyedress,93,8A,92,2022-03-31,02:02,0,,Jealous,2019-12-06,47,0,86,70,0,40,-10,A Minor,4,5s2zbxZI4Ym5LTKwjZHS2V,GBMYF1900115,4,ISTP
108,When The Sun Goes Down,Arctic Monkeys,169,10A,88,2026-04-07,03:22,74,"indie, garage rock","Whatever People Say I Am, That's What I'm Not",2006-01-29,35,3,0,41,20,10,-5,B Minor,4,2zzLRQ78kKfPTx8FJQCdC2,GBCEL0501190,4,ISTP
109,Cornerstone,Arctic Monkeys,169,11B,72,2026-04-07,03:17,68,"indie, garage rock",Humbug,2009-08-20,29,1,0,76,0,30,-6,A Major,4,5bsnLiT00hG37qd8p2jdVl,GBCEL0900448,4,ISTP
119,Love Potions,"BJ Lips,princess paparazzi",122,1B,83,2025-03-12,02:53,78,,Cum n Cocaine,2021-08-02,66,9,0,45,0,20,-6,B Major,4,4yMMsS5QaEcsHZkKwdEyLv,QZDA62275136,4,ISTP
81,Blue Hair,TV Girl,136,12B,72,2025-02-06,03:37,84,,Death of a Party Girl,2018-05-08,75,55,5,88,0,20,-6,E Major,4,39sDitIeCMrVX2QyXHY46t,USDY41861506,4,ISTP
