#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
44,MONTERO (Call Me By Your Name),Lil Nas X,179,1A,51,2021-09-26,02:17,2,,MONTERO (Call Me By Your Name),2021-03-26,61,30,0,76,10,30,-7,G#/A♭ Minor,4,3BZEcbdtXQSo7OrvKRJ6mb,USSM12100531,2
47,Boku no Sensou,Shinsei Kamattechan,144,10B,94,2021-09-26,04:40,63,anime,Boku no Sensou,2021-02-22,47,1,4,42,0,30,-5,D Major,4,3KhwEuqLNjHfsKaBDo1yVh,JPPC02002014,1
48,Ophelia,The Lumineers,76,7B,57,2021-09-26,02:40,5,"folk pop, indie folk",Cleopatra,2016-04-08,66,61,0,57,0,0,-7,F Major,4,5NORWMFC27ywGSZxi8uquP,USDMG1673802,1
49,Welcome to the Internet,Bo Burnham,95,7A,53,2021-09-26,04:35,0,comedy,Inside (The Songs),2021-06-10,67,66,0,22,40,30,-9,D Minor,3,25AvaE23MXl06YRtQcQoJS,USA2P2122073,5
50,So Am I,Ava Max,130,2B,66,2021-09-26,03:04,73,,Heaven & Hell,2020-09-18,68,7,0,63,0,30,-5,F#/G♭ Major,4,2Xnv3GntqbBH1juvUYSpHG,USAT21900569,1
53,FVN!,LVL1,134,5A,72,2021-09-29,03:10,0,,FVN!,2021-05-14,73,8,0,64,0,0,-8,C Minor,4,4lGOHDJr4PvUguwpMxjzlu,QZHN62116158,1
56,"You're Gonna Go Far, Kid",The Offspring,126,8B,92,2021-10-01,02:57,83,"punk, skate punk","Rise And Fall, Rage And Grace",2008-06-17,55,0,0,60,0,20,-3,C Major,4,6TfBA04WJ3X1d1wXhaCFVT,USSM10801605,1
58,Pumped Up Kicks,Foster The People,128,4A,71,2021-10-01,03:59,87,,Torches,2011-05-23,73,14,12,97,0,10,-6,F Minor,4,7w87IxuO7BDcJ3YUqCyMTT,USSM11002931,6
59,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,115,12B,91,2021-10-01,03:33,1,,Heart Of Glass / Midnight Sky,2020-09-29,58,0,0,43,0,0,-5,E Major,4,5i7ThJfYLAzp2DyZuFpF6j,USRC12003345,5
60,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,Lil Nas X,119,1A,54,2021-10-01,02:50,57,,MONTERO (Call Me By Your Name),2021-03-31,51,19,0,71,10,30,-6,G#/A♭ Minor,5,7JvmJDDMZMvWaWARsWK9Da,USSM12101203,4
63,Achilles Come Down,Gang of Youths,180,5A,52,2021-10-04,07:02,67,,Go Farther In Lightness,2017-08-18,22,44,28,15,0,20,-9,C Minor,3,22TntnVO3lQNDR5nsvxGRs,AUBM01700503,1
70,MAMMAMIA,Måneskin,142,12A,68,2021-10-10,03:06,64,,MAMMAMIA,2021-10-08,77,0,0,79,0,10,-3,C♯/D♭ Minor,4,78SCmQ8A7KQSMdkem2SwBP,ITB002100961,2
73,Let's Get It Started,Måneskin,114,2B,76,2021-10-10,02:26,61,,Chosen,2017-12-08,83,17,0,87,0,0,-4,F#/G♭ Major,4,6D2tOVX5MMl8jNVkwsFaWg,ITB001700847,3
77,Hot N Cold - Rock Version,Katy Perry,132,9B,89,2021-10-11,03:40,56,pop,Hot N Cold,2008-01-01,54,0,0,45,0,0,-3,G Major,4,6K4r3XENOKeXFTKlBlAJLC,USCA20804297,3
78,I Kissed A Girl - Rock Remix,Katy Perry,132,8A,94,2021-10-11,02:56,54,pop,One Of The Boys,2008-06-17,57,0,0,38,0,0,-3,A Minor,4,1TOKDNTBEnlhcXzvLinKgd,USCA20803336,1
79,Drugs (feat. Two Feet),"UPSAHL,Two Feet",154,11A,55,2021-10-11,02:35,53,,Drugs (feat. Two Feet),2020-02-28,82,37,0,43,20,0,-4,F#/G♭ Minor,4,6lkIxqlCsnY3EW6ZobZbXi,USQX92000701,1
80,flowers & sex,"EMELINE,smle",170,7B,34,2021-10-11,02:28,43,future bass,flowers & sex,2021-06-04,65,4,0,55,40,0,-8,F Major,4,2Gp6Q9EDhcNHcJiPctBCmk,QZHZ52137282,1
81,L'altra dimensione,Måneskin,111,4A,84,2021-10-11,02:06,68,,Il ballo della vita,2018-10-26,72,52,0,54,0,20,-2,F Minor,4,36ONZ2CvV8KsLPapNPGTqa,ITB001800484,1
82,LA PAURA DEL BUIO,Måneskin,96,9B,85,2021-10-11,03:29,62,,Teatro d'ira - Vol. I,2021-03-19,38,1,0,41,0,10,-4,G Major,4,2l7V3AuTxGuswKjGovaSEv,ITB002100118,1
83,I Miss Having Sex But At Least I Don't Wanna Die Anymore,Waterparks,74,4A,81,2021-10-13,02:13,58,pop punk,FANDOM,2019-10-11,58,8,0,87,10,30,-4,F Minor,4,2Rmw7J0krEU75ffhkaK93D,USHR21912811,1
84,Судно (Борис Рижий),Molchat Doma,160,3B,75,2021-10-13,02:21,1,"post-punk, darkwave, cold wave, gothic rock",Этажи,2018-09-07,48,70,86,47,0,10,-4,C♯/D♭ Major,4,6DONTnamNDOJdO6DzCu71p,AEA0D1846146,1
86,BALENCIAGA,FILV,112,4B,74,2021-10-13,02:34,0,,BALENCIAGA,2019-04-01,67,1,1,20,10,40,-8,G#/A♭ Major,4,17NCOO2YdoHdtziSV9AoJo,RUB421901040,1
87,I'm Yer Dad,GRLwood,128,8B,95,2021-10-13,02:24,0,"riot grrrl, queercore",Daddy,2018-06-15,55,1,47,18,10,10,-5,C Major,4,0GxbglYySl18aZDIaGu1RU,USGAC1800077,3
89,Don't Stop Me Now,Queen,156,7B,76,2021-10-13,03:29,2,"classic rock, rock, glam rock",Greatest Hits,1981-10-26,56,6,0,67,10,50,-10,F Major,4,3lrNq7iGL5r3KS93YiKAbC,GBCEG7800014,1
90,Good Old Fashioned Lover Boy,Queen,96,5B,38,2021-10-13,02:54,0,"classic rock, rock, glam rock",Greatest Hits,1981-10-26,54,62,0,42,0,0,-11,D#/E♭ Major,4,4HvtTqt1snMPJ17opOGoJr,GBCEE7600012,1
91,Always Forever,Cults,163,4B,74,2021-10-17,03:43,79,,Static,2013-10-15,17,0,28,36,0,20,-6,G#/A♭ Major,4,2enPRFda84VE2wtI8c86Uf,USSM11303912,1
93,Rasputin,"Majestic,Boney M.",128,11A,91,2021-10-19,03:06,81,disco,Rasputin,2021-02-26,76,0,0,66,10,10,-3,F#/G♭ Minor,4,0b18g3G5spr4ZCkz7Y6Q0Q,DEE862100256,2
94,Bongo Cha Cha Cha (Summer Anthem),El Profesor,127,1B,87,2021-10-19,02:44,37,,Bongo Cha Cha Cha (Summer Anthem),2021-04-23,86,3,5,79,0,20,-5,B Major,4,1jag6lyGiCBTt3VKy6l0en,FR22F2100170,1
95,Little Lion Man,Mumford & Sons,139,7B,48,2021-10-19,04:06,1,"folk, indie folk, folk rock",Sigh No More,2009-10-02,52,3,0,46,0,0,-8,F Major,4,6JnufVNLIO5F5Lk4sEVLeI,GBUM70909097,1
96,Born Sinner (feat. James Fauntleroy),"J. Cole,James Fauntleroy",158,4A,91,2021-10-21,03:29,56,"rap, ",Born Sinner (Deluxe Version),2013-06-18,56,30,0,72,20,10,-5,F Minor,4,47A2jHhdcuOozYPYhttXPs,USQX91301192,1
98,SHUM,Go_A,118,12B,74,2021-10-24,02:52,62,,SHUM,2021-08-04,53,5,0,50,0,10,-5,E Major,4,29bhnde7Gvnp7rvY9zsq5S,QM4TX2159313,1
99,Interlude: I'm Not Angry Anymore,Paramore,112,9B,31,2021-10-29,00:52,62,"pop punk, emo",Paramore,2013-04-05,47,97,0,24,0,10,-14,G Major,4,2GBjsCkCpR5w8Zri9aE49H,USAT21300018,1
105,Bang a Gong (Get It On) - 2003 Remaster,T. Rex,126,10B,82,2021-10-31,04:27,66,"glam rock, proto-punk",Electric Warrior [Expanded & Remastered],1971-09-24,73,16,28,91,0,20,-10,D Major,4,6FsQrRpBLgsrFeAeiQqytm,USRE10300007,1
106,Bad Reputation,Joan Jett & the Blackhearts,204,2B,97,2021-10-31,02:49,63,rock,Bad Reputation (Expanded Edition),1981-01-23,38,0,1,82,10,0,-4,F#/G♭ Major,4,7pu8AhGUxHZSCWTkQ2eb5M,USBH18000101,2
111,Habits,"Scott Bradlee's Postmodern Jukebox,Haley Reinhart",117,7B,36,2021-11-04,03:35,64,"swing music, jazz pop, electro swing, ",Selfies on Kodachrome,2015-01-13,55,86,0,51,0,30,-9,F Major,4,3wMJQ5qeN02ljNn3lRMVka,GBDMT1500007,1
114,The Feels,TWICE,120,11B,90,2021-11-25,03:18,73,k-pop,Formula of Love: O+T=<3,2021-11-12,81,9,0,92,0,0,-2,A Major,4,308Ir17KlNdlrbVLHWhlLe,US5TA2100080,1
115,Campus,Vampire Weekend,163,9B,70,2021-11-25,02:56,56,"indie, baroque pop",Vampire Weekend,2008-01-27,64,22,9,65,0,0,-6,G Major,4,5dUFfk2cwD8GiJPS03mYN0,GBBKS0700530,1
118,I Can't Decide,Scissor Sisters,97,5B,81,2021-12-01,02:46,61,,Ta-Dah,2006-01-01,69,24,0,87,0,20,-5,D#/E♭ Major,4,7f6RiVFXqUT3dWi35OznLI,GBUM70602614,6
119,Cpr,cupcakKe,103,9B,75,2021-12-01,03:28,65,,Queen Elizabitch,2017-03-31,81,3,0,53,10,10,-8,G Major,4,35mBYyB61qTcGGj7MXIRM1,TCACZ1762108,1
120,러시안 룰렛 Russian Roulette,Red Velvet,130,6A,90,2021-12-03,03:31,73,k-pop,Russian Roulette - The 3rd Mini Album,2016-09-07,73,6,0,96,0,10,-2,G Minor,4,5HiSc2ZCGn8L3cH3qSwzBT,KRA301600315,1
121,Chiquitita X Twilight - Slowed Remix,"DJ Stephany,DJ RKT",75,6A,89,2021-12-08,01:48,0,,Chiquitita X Twilight - Slowed Remix,2021-07-11,73,52,6,89,0,30,-5,G Minor,4,65anPsGELmCgjjHMWvMGpC,TCAFR2108775,1
122,Homage,Mild High Club,73,7B,47,2021-12-12,02:57,0,neo-psychedelic,Skiptracing,2016-08-26,55,15,0,42,0,30,-8,F Major,4,7pegxVesMmE2qK0o58xoFG,US2S71673002,1
125,MALAMENTE - Cap.1: Augurio,ROSALÍA,98,5A,48,2021-12-26,02:30,68,latin,El Mal Querer,2018-11-02,89,55,2,53,0,0,-5,C Minor,4,1B0BQaSRHxhI0AUlItY3LK,ES5021800275,1
131,queen of broken hearts,blackbear,97,8B,71,2021-12-26,02:51,0,,queen of broken hearts,2020-07-10,72,1,0,83,0,0,-6,C Major,4,1YaLBadQjS701ZLZRGjPMX,USUG12000337,2
134,CORALINE,Måneskin,162,7A,68,2021-12-26,05:00,71,,Teatro d'ira - Vol. I,2021-03-19,36,3,0,32,10,30,-5,D Minor,4,7HMz8o0m7ASQ3ImFPfhWTY,ITB002100113,1
136,Are You Ready?,Måneskin,103,7B,87,2021-12-28,02:33,60,,Il ballo della vita,2018-10-26,71,3,0,52,0,10,-3,F Major,4,2Du09hJBFkE49xA4JqWvXS,ITB001800490,1
142,Alors on danse - Radio Edit,Stromae,120,12A,59,2021-12-28,03:26,82,french pop,Cheese,2010-01-01,79,10,0,72,0,0,-9,C♯/D♭ Minor,4,2GYHyAoLWpkxLVa4oYTVko,FRUM70902424,1
143,뱁새 Silver Spoon,BTS,167,11B,88,2021-12-29,03:53,0,k-pop,"화양연화 The Most Beautiful Moment In Life, Pt. 2",2015-11-29,65,0,0,54,0,0,-3,A Major,4,37zu8c48O3qVkkAlfaQzj1,KRA341558395,1
145,Gashina,SUNMI,94,2B,83,2022-01-01,03:00,61,k-pop,SUNMI SPECIAL EDITION [Gashina],2017-08-22,72,6,0,53,0,20,-4,F#/G♭ Major,4,0jFHMDRXxKaREor3hBEEST,KRA381702010,1
146,Say So,Doja Cat,111,10A,67,2022-01-01,03:57,80,,Hot Pink,2019-11-07,79,26,0,78,10,0,-5,B Minor,4,3Dv1eDb0MEgF93GpLXlucZ,USRC11903454,1
148,Crush,Tessa Violet,136,3B,40,2022-01-06,03:36,59,,Bad Ideas,2019-10-25,91,3,0,83,0,0,-10,C♯/D♭ Major,4,6MYJv37Mpj5njLLbxKWNun,US3DF1813109,1
149,Control - Remix,"Aaron Taos,Lonely God,Huron John",151,4A,63,2022-01-06,03:04,0,bedroom pop,Control (Remix),2020-07-08,63,21,0,60,0,10,-8,F Minor,4,4eZEMx539c9l1lLltt88kc,QM6P42048702,1
151,FXXK IT,BIGBANG,90,5A,75,2022-01-07,03:51,0,k-pop,MADE,2016-12-13,72,15,0,59,10,20,-3,C Minor,4,7uzib3dSSwgUwcD3z0k3bR,KRA401600293,1
152,Crazy,4Minute,176,9B,93,2022-01-07,03:12,0,k-pop,Crazy,2015-02-09,54,1,0,62,20,40,-3,G Major,4,7ehFSpcDs3PBExiLPwXQP9,KRA391400041,1
153,abcdefu,GAYLE,122,12B,54,2022-01-09,02:48,74,,abcdefu,2021-08-13,70,30,0,42,0,30,-6,E Major,4,4fouWK6XVHhzl78KzQ1UjL,USAT22103652,1
155,The Outsider,MARINA,147,8A,90,2022-01-11,03:17,43,,The Family Jewels,2009-07-15,58,27,0,68,0,20,-4,A Minor,4,2XlWDjXQsHtGHqKa0jq7T5,GBFFS0900116,1
160,The Bidding,Tally Hall,175,8A,61,2022-01-19,02:40,68,,Marvin's Marvelous Mechanical Museum,2005-10-24,54,25,0,52,20,10,-5,A Minor,4,0HBrtXJohbIW4IhPZ50GmH,TCAAY1150083,11
161,Bohemian Rhapsody,Queen,144,5A,40,2022-01-19,05:54,76,"classic rock, rock, glam rock",Bohemian Rhapsody (The Original Soundtrack),2018-10-19,39,29,0,25,0,20,-10,C Minor,4,3z8h0TU7ReDPLIbEnYhWZb,GBUM71029604,1
162,Kids,MGMT,123,11B,93,2022-01-19,05:02,85,indie,Oracular Spectacular,2007-12-14,45,0,0,17,0,30,-4,A Major,4,1jJci4qxiYcOHhQR247rEU,USSM10702135,2
163,Still Don't Know My Name (From  Euphoria: Season 1  Soundtrack),Labrinth,90,7B,63,2022-01-19,02:33,76,,Euphoria (Original Score from the HBO Series),2019-10-04,32,47,26,31,10,20,-6,F Major,1,6N22FZs2ZhPBYi3b9XPajV,USQX91902507,1
165,INDUSTRY BABY - EXTENDED,"Lil Nas X,Jack Harlow",150,3A,71,2022-01-19,03:47,48,,INDUSTRY BABY 2.0,2021-10-09,73,2,0,88,0,0,-7,A#/B♭ Minor,4,4BI4iNZigfF4SUq13TcFPh,USSM12108196,1
167,the WORLD,NIGHTMARE,95,10A,94,2022-01-19,03:54,1,"visual kei, anime, j-rock",the WORLD/アルミナ,2006-10-18,49,0,0,82,0,30,-2,B Minor,4,1ShQlzjMz0XkaHt5CgMpBs,JPVP00609901,1
172,Vengo dalla luna,Måneskin,110,1B,78,2022-01-25,03:04,59,,Chosen,2017-12-08,79,15,0,83,0,10,-5,B Major,4,5HgZU8DoSWLvs1dWBvXYJt,ITB001700804,1
173,Me and My Husband,Mitski,172,3B,64,2022-01-25,02:17,0,,Be the Cowboy,2018-08-17,50,5,0,77,0,30,-5,C♯/D♭ Major,4,5ErtQGRKEibK2WHaA729O8,USJ5G1815007,1
174,Dog Days Are Over,Florence + The Machine,150,9B,81,2022-01-25,04:12,82,baroque pop,Lungs (Deluxe Version),2009-00-00,50,3,1,26,0,10,-5,G Major,4,456WNXWhDwYOSf5SpTuqxd,GBUM70900209,1
177,Surface Pressure,Jessica Darrow,180,10B,58,2022-01-26,03:22,71,,Encanto (Original Motion Picture Soundtrack),2021-11-19,65,2,0,37,30,0,-8,D Major,4,760jhRscwGbIIe1m1IIQpU,USWD12112914,1
180,Mayores,"Becky G,Bad Bunny",97,4A,84,2022-01-26,03:23,80,"reggaeton, latin, trap latino, urbano latino",MALA SANTA,2019-10-18,75,14,0,87,0,10,-4,F Minor,4,2AY1UAimvTqjJC8vDJsOyy,USRC11701270,1
181,Fantastic Baby,BIGBANG,130,10B,84,2022-01-28,03:50,72,k-pop,ALIVE,2012-02-29,73,0,0,58,0,0,-4,D Major,4,26eV0R7nbqtlzh316ncU99,KRA341200780,1
183,Prom Queen,Beach Bunny,144,12B,80,2022-01-31,02:16,3,,Prom Queen,2018-08-10,53,0,1,75,0,10,-7,E Major,4,6MpCaSIOfqBqbMED4kXgNY,QZDA71885746,1
188,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",169,8A,79,2022-02-02,04:03,79,"rap, hip hop, trap soul",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,50,26,0,74,30,60,-4,A Minor,4,4dASQiO1Eoo3RJvt74FtXB,USAT21601893,2
192,space girl,Frances Forever,126,11B,40,2022-02-02,03:51,11,bedroom pop,space girl,2020-03-27,67,33,0,20,0,30,-10,A Major,4,7FjIYiD53wxlQmzTT6Wdpf,QZFZ72019335,1
193,Troublemaker (feat. Flo Rida),"Olly Murs,Flo Rida",106,5A,86,2022-02-02,03:05,76,,Right Place Right Time (Expanded Edition),2012-11-26,76,2,0,97,0,10,-4,C Minor,4,6s8nHXTJVqFjXE4yVZPDHR,GBARL1201891,4
195,Television / So Far So Good,Rex Orange County,165,7B,51,2022-02-02,04:22,1,bedroom pop,Apricot Princess,2017-04-26,41,59,0,32,0,10,-8,F Major,4,5OUTFH5acycdnf8OVo21Gv,US23A1500497,1
197,MIC Drop (Steve Aoki Remix) [Full Length Edition],"BTS,Steve Aoki",170,1B,85,2022-02-02,05:07,5,"k-pop, electro house, edm",Love Yourself 結 'Answer',2018-08-24,61,1,0,54,10,20,-4,B Major,4,75scDPqGs75FotglJSoOI2,QM6MZ1886154,1
198,Arms Tonite,Mother Mother,140,12B,65,2022-02-03,03:36,1,,O My Heart,2008-09-23,69,10,0,32,0,10,-4,E Major,4,1rRwwqteLePmi70PGaC8ah,CAL450882110,6
201,Washing Machine Heart (Slowed + Reverb),"Lee An,Lee Shi An",82,2B,51,2022-02-04,03:20,0,,Washing Machine Heart (Slowed + Reverb),2014-01-01,53,0,1,59,0,30,-17,F#/G♭ Major,5,6IS7RAH2yBYzOyqggWSDxm,BXY5K2134225,1
202,Teen Idle,MARINA,121,7B,65,2022-02-04,04:14,67,,Electra Heart (Deluxe),2012-04-27,57,24,0,37,0,0,-6,F Major,4,5B8N5rPOmTVVGpuBMK2Vby,GBFFS1200016,1
203,Venom,Little Simz,140,9B,66,2022-02-04,02:34,0,,GREY Area,2019-03-01,44,43,0,52,10,30,-8,G Major,4,3A0ITFj6kbb9CggwtPe55f,GBWWP1804476,2
205,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,115,12B,91,2022-02-04,03:33,68,,Plastic Hearts,2020-11-27,58,0,0,43,0,0,-5,E Major,4,5GK1GYXH16RdfmltogHhAk,USRC12003345,5
206,Murders,Miracle Musical,144,10A,41,2022-02-04,03:42,61,,Hawaii: Part II,2012-12-12,34,87,43,26,0,10,-10,B Minor,4,0AFydkgl5Creero3gNjqvF,TCACB1435453,1
207,Yeh I Fuckin' Did It - From  Euphoria  An Original HBO Series,Labrinth,164,3B,75,2022-02-05,02:11,0,,Yeh I Fuckin' Did It / I'm Tired (From  Euphoria  An Original HBO Series),2022-02-04,77,15,0,76,0,0,-8,C♯/D♭ Major,3,0JlBceojDDiHGAKtMEhGm9,USQX92200510,1
208,Soldi,Mahmood,95,2A,59,2022-02-09,03:15,62,,Gioventù Bruciata,2019-02-22,73,4,0,35,0,30,-10,D#/E♭ Minor,4,4szQkW1CDHqbRZGltXJdd3,ITUM71900060,1
212,Yo Voy (feat. Daddy Yankee),Zion & Lennox,95,6B,70,2022-02-25,03:52,80,"reggaeton, latin",Motivando a la Yal,2004-05-04,81,4,0,55,20,0,-6,A#/B♭ Major,4,5gflgO9EPbIBf16n5TKnQS,USUYG1044452,1
213,I’m Tired (with Zendaya) - Bonus Track,"Labrinth,Zendaya",132,5A,13,2022-02-28,03:07,66,,I’m Tired (with Zendaya) - Bonus Track,2022-02-28,38,65,0,19,0,0,-11,C Minor,4,6LtHYDgYHRCHoKK3snfr2w,USQX92200588,1
215,THATS WHAT I WANT,Lil Nas X,88,12A,85,2022-03-07,02:23,75,,MONTERO,2021-09-17,74,1,0,55,20,0,-5,C♯/D♭ Minor,4,0e8nrvls4Qqv5Rfa2UhqmO,USSM12105732,1
216,Material Girl,Madonna,137,8B,88,2022-03-07,04:00,51,,Celebration (double disc version),2009-09-18,74,34,0,98,0,10,-3,C Major,4,22sLuJYcvZOSoLLRYev1s5,USWB10903617,3
221,killer queen,Mad Tsai,108,2A,73,2022-04-11,02:58,1,,killer queen,2021-10-29,69,6,0,64,0,10,-5,D#/E♭ Minor,4,0qo1JukfClmpHnUOJxpFXi,QZNWV2111785,1
222,Psycho,Mia Rodriguez,100,4A,50,2022-04-19,02:56,60,,Psycho,2020-10-30,80,39,5,16,0,10,-8,F Minor,4,5Zo98Wsbm7Y4MjSyuv9n9e,AUZN32000026,2
226,House of the Rising Sun,The Animals,117,8A,48,2022-05-12,04:29,81,classic rock,The Singles Plus,1987-10-19,32,0,0,30,0,0,-9,A Minor,3,4mn2kNTqiGLwaUR8JdhJ1l,GBAYE6400209,1
228,Fulenn,"Alvan,Ahez",120,2B,84,2022-05-27,02:46,41,,Magma,2022-05-13,74,1,0,48,10,20,-7,F#/G♭ Major,4,43UejonUIN69O8NNAFRu5X,FR9W12204047,1
230,temporary funeral,emlyn,90,10A,83,2022-06-27,02:59,39,,loneliest b!tch in america,2022-06-10,61,1,0,39,10,0,-6,B Minor,4,2o2Wgw4z8P4ZGaR0bMcvmj,QZK7M2200009,1
233,Devil I Know,Allie X,91,3B,54,2022-09-11,02:52,0,,Cape God,2020-02-21,51,2,0,38,0,0,-6,C♯/D♭ Major,4,4GSqiK9YdVNhilXMFtCiQB,GBKPL1975993,1
235,It's Tough to Be a God,"Annapantsu,Elsie Lovelock",76,3B,62,2022-11-07,02:37,0,,It's Tough to Be a God,2020-05-21,61,8,0,59,10,40,-9,C♯/D♭ Major,4,2t0nVICxwGvSitSAdhLz68,QZHN42046856,1
236,Daddy Issues (Remix) feat. Syd,"The Neighbourhood,Syd",85,6B,53,2022-11-08,03:01,14,alternative r&b,Daddy Issues (Remix) feat. Syd,2015-11-13,62,25,1,25,0,10,-8,A#/B♭ Major,4,5Q6fh8OEhBYepJaORz9lxe,USSM12105492,1
237,The Chain,Fleetwood Mac,152,11B,53,2022-11-08,04:31,1,"yacht rock, classic rock, soft rock",Rumours,1977-02-04,55,6,0,57,0,0,-14,A Major,4,2X6gdRlGOQgfaXU9ALUQFQ,USWB19900183,1
238,Venus,Shocking Blue,128,10A,76,2022-11-08,03:07,71,nederpop,At Home,1969-00-00,69,46,3,96,0,0,-6,B Minor,4,0Z3xhSOhrawLV81YdiDiiJ,NLC286900001,1
239,Happy Face,Jagwar Twin,178,11B,71,2022-11-08,02:49,0,,Happy Face,2020-12-11,42,2,0,37,0,10,-6,A Major,4,6QNCvcs758QuBEBISL6XIV,QZNWS2055769,5
242,Black Out Days,Phantogram,92,9A,80,2022-11-21,03:47,75,,Voices,2014-02-18,54,1,2,43,0,0,-4,E Minor,4,2IWtloZYQDcP8Ashwx8QEF,USUM71312035,1
243,Bad (feat. Vassy) - Radio Edit,"David Guetta,Showtek,VASSY",128,4A,97,2022-12-07,02:50,67,"edm, hardstyle, big room, electronica",Bad (feat. Vassy) [Radio Edit],2014-04-06,61,0,2,41,0,30,-4,F Minor,4,6PtXobrqImYfnpIxNsJApa,GB28K1400007,1
246,Bi Wife Energy,Cringe and the Lizards,106,4A,33,2023-04-11,00:58,32,,Bi Wife Energy,2021-03-13,94,31,0,60,40,30,-16,F Minor,4,4mvgkmOUq1rQXyOFDuK885,uscgj2178561,1
247,Cure For Me,AURORA,116,11A,74,2023-04-11,03:18,65,"norwegian pop, art pop",The Gods We Can Touch,2022-01-21,72,12,0,43,0,0,-7,F#/G♭ Minor,4,7Iiek3SL6PluRxj9IgbTC1,GBUM72100848,2
250,Cha Cha Cha,Käärijä,155,10B,79,2023-05-18,02:55,64,"finnish pop, europop",Cha Cha Cha,2023-01-17,72,0,0,74,0,10,-6,D Major,4,5RX8T3EoTuXcybAxe6oPAw,FIWMA2200519,1
251,Queen of Kings,Alessandra,126,9A,91,2023-05-18,02:27,68,,Queen of Kings,2023-01-09,56,7,0,17,0,30,-4,E Minor,4,14LdhxElpZS0rKVV4nxtdA,NOW7B2301090,1
255,Dead Girls,Penelope Scott,90,7B,52,2023-05-18,03:19,60,,Hazards,2021-08-27,58,26,0,47,0,10,-12,F Major,4,2sVltS0DdwGGRphHfDtV3j,QZNWP2150109,1
256,dopamine,Madelline,136,1A,58,2023-05-18,02:45,0,,dopamine,2023-04-19,68,15,0,56,0,10,-8,G#/A♭ Minor,4,3EwCOs6Dh5tlsbIpvMjH4I,SGB502382422,1
258,Kill Bill - Sped Up Version,SZA,100,6B,80,2023-05-18,02:17,56,r&b,Kill Bill,2023-01-13,68,4,27,51,0,10,-5,A#/B♭ Major,4,2ty6DmPnxVPpEFuB23XM0x,USRC12300010,1
261,Fantasy (with GAYLE & Em Beihold),"Lauren Spencer Smith,GAYLE,Em Beihold",140,6B,66,2023-08-27,02:55,43,,Fantasy (with GAYLE & Em Beihold),2023-04-14,63,32,0,32,0,0,-5,A#/B♭ Major,4,5Ldhogrc9RWAjXUQ3tXuUD,USUG12302032,1
262,W.I.T.C.H.,Devon Cole,122,9B,66,2023-08-27,02:12,61,,W.I.T.C.H.,2022-07-07,87,10,0,96,0,0,-4,G Major,4,5XemvyG79fcKPl5lgbhplq,USAR12200342,1
263,red flag collector,Kelly Clarkson,180,1B,83,2023-08-27,02:58,0,christmas,red flag collector,2023-06-09,43,1,0,37,0,30,-5,B Major,4,2RLHAs40VeEWznm3ugthJ7,USAT22302093,1
264,Choose Your Fighter (From Barbie The Album),Ava Max,140,11A,86,2023-08-27,02:17,70,,Choose Your Fighter (From Barbie The Album),2023-07-21,64,0,0,64,0,20,-5,F#/G♭ Minor,4,3SexEc7om0q1awRqi8nCd1,USAT22307081,1
265,Wait,NoMBe,98,9A,46,2023-08-30,03:34,63,,They Might've Even Loved Me,2018-03-23,76,22,2,19,0,10,-8,E Minor,4,70OhoWldJxT2YAyi5eE8QZ,TCACW1758501,2
266,Living Hell,Bella Poarch,124,5A,55,2023-09-08,02:54,63,,Dolls EP,2022-08-12,73,60,0,31,0,10,-7,C Minor,4,6bTbMMEShyGyrcuIwtBlpA,USWB12202668,1
268,leave me for dead,GAYLE,130,10B,68,2023-09-08,02:56,35,,leave me for dead,2023-08-25,71,2,0,54,0,30,-5,D Major,4,3ItJaK3oSkvCE4QiLkaxbi,USAT22306246,1
269,Obsessed With You,"The Orion Experience,ORION,Linda XO",118,7B,72,2023-09-26,03:26,57,,Cosmicandy,2006-01-01,79,1,0,96,0,30,-6,F Major,4,7p3acA0XUBTmECFSQmtlku,USCGH0714736,1
270,Vois sur ton chemin - Techno Mix,BENNETT,138,7A,82,2023-09-26,02:58,80,"hypertechno, techno",Vois sur ton chemin (Techno Mix),2023-08-04,63,9,7,37,0,10,-3,D Minor,4,31nfdEooLEq7dn3UMcIeB5,DEA622301801,1
275,abcdefu (angrier),GAYLE,122,12B,60,2023-11-21,02:39,68,,abcdefu (angrier),2021-09-24,67,7,0,45,0,10,-6,E Major,3,1EQFOouqdKYdpbNoOHRVO2,USAT22105185,1
279,all-american bitch,Olivia Rodrigo,156,2B,70,2023-11-21,02:45,76,,GUTS,2023-09-08,42,22,0,45,0,10,-4,F#/G♭ Major,4,34sOdxWu9FljH84UXdRwu1,USUG12304093,1
